#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:34:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:35:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:36:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:37:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:38:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:39:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:40:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:41:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:42:00Z,0.037037037037037035,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:43:00Z,0.037037037037037035,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:44:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:45:00Z,0.037037037037037035,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:46:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:47:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:48:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:49:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:50:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:51:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:52:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:53:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:54:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:55:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:56:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:57:00Z,0.14814814814814814,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:58:00Z,0.07407407407407407,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:59:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:00:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:01:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:02:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:03:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:04:00Z,0.038461538461538464,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:05:00Z,0.07407407407407407,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:06:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:07:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:08:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:09:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:10:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:11:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:12:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:13:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:14:00Z,0.07692307692307693,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:15:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:16:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T10:17:00Z,0,pm1,luftqualitaet
